runs/f51m_233.real/o/f51m_233.real.o.7.0:Quantum Cost Improvement: 378
runs/f51m_233.real/o/f51m_233.real.o.7.0:Gate Count Improvement: 6
runs/f51m_233.real/o/f51m_233.real.o.7.1:Quantum Cost Improvement: 501
runs/f51m_233.real/o/f51m_233.real.o.7.1:Gate Count Improvement: 9
runs/f51m_233.real/o/f51m_233.real.o.7.1:Quantum Cost Improvement: 576
runs/f51m_233.real/o/f51m_233.real.o.7.1:Gate Count Improvement: 4
runs/f51m_233.real/o/f51m_233.real.o.7.2:Quantum Cost Improvement: 1388
runs/f51m_233.real/o/f51m_233.real.o.7.2:Gate Count Improvement: 32
runs/f51m_233.real/o/f51m_233.real.o.7.2:Quantum Cost Improvement: 1080
runs/f51m_233.real/o/f51m_233.real.o.7.2:Gate Count Improvement: 16
runs/f51m_233.real/o/f51m_233.real.o.7.2:Quantum Cost Improvement: 1760
runs/f51m_233.real/o/f51m_233.real.o.7.2:Gate Count Improvement: 32
runs/f51m_233.real/o/f51m_233.real.o.7.2:Quantum Cost Improvement: 1400
runs/f51m_233.real/o/f51m_233.real.o.7.2:Gate Count Improvement: 32
runs/f51m_233.real/o/f51m_233.real.o.7.2:Quantum Cost Improvement: 2144
runs/f51m_233.real/o/f51m_233.real.o.7.2:Gate Count Improvement: 40
runs/f51m_233.real/o/f51m_233.real.o.7.2:Quantum Cost Improvement: 148
runs/f51m_233.real/o/f51m_233.real.o.7.2:Gate Count Improvement: 8
runs/f51m_233.real/o/f51m_233.real.o.7.2:Quantum Cost Improvement: 1936
runs/f51m_233.real/o/f51m_233.real.o.7.2:Gate Count Improvement: 32
runs/f51m_233.real/o/f51m_233.real.o.7.2:Quantum Cost Improvement: 1284
runs/f51m_233.real/o/f51m_233.real.o.7.2:Gate Count Improvement: 32
runs/f51m_233.real/o/f51m_233.real.o.7.3:Quantum Cost Improvement: 34
runs/f51m_233.real/o/f51m_233.real.o.7.3:Gate Count Improvement: 6
runs/f51m_233.real/o/f51m_233.real.o.7.4:Quantum Cost Improvement: 948
runs/f51m_233.real/o/f51m_233.real.o.7.4:Gate Count Improvement: 40
